DateTime,OCTANE 95 (LBP),OCTANE 98 (LBP),DIESEL (LBP),GAS (LBP),BRENT CRUDE OIL (USD),USD to LBP
8/11/2021 09:19,,,,,,20575.00
8/11/2021 11:32,,,,,,20500.00
8/11/2021 13:55,,,,,,20550.00
8/11/2021 15:34,,,,,,20450.00
8/11/2021 17:41,,,,,,20550.00
8/11/2021 18:00,77500,79700,58500,58800,71.44,
8/11/2021 19:39,,,,,,20525.00
8/12/2021 9:23,,,,,,20700
8/12/2021 10:17,,,,,,21050
8/12/2021 11:04,,,,,,21200
8/12/2021 13:24,,,,,,20800
8/12/2021 15:30,,,,,,21000
8/12/2021 17:31,,,,,,20950
8/12/2021 19:30,,,,,,21000
8/13/2021 11:39,,,,,,20750
8/13/2021 13:30,,,,,,20800
8/13/2021 15:39,,,,,,20600
8/13/2021 17:49,,,,,,20100
8/13/2021 19:30,,,,,,20200
8/14/2021 9:31,,,,,,20400
8/14/2021 11:45,,,,,,20300
8/14/2021 13:31,,,,,,19900
8/14/2021 14:36,,,,,,19800
8/14/2021 15:57,,,,,,19800
8/14/2021 17:40,,,,,,20000
8/14/2021 19:36,,,,,,19500
8/15/2021 9:31,,,,,,19000
8/15/2021 12:00,,,,,,18750
8/15/2021 13:31,,,,,,19500
8/15/2021 13:58,,,,,,19000
8/15/2021 15:41,,,,,,19000
8/15/2021 17:30,,,,,,19000
8/15/2021 19:10,,,,,,19150
8/16/2021 9:31,,,,,,19000
8/16/2021 10:25,,,,,,18600
8/16/2021 12:36,,,,,,18650
8/16/2021 13:33,,,,,,18550
8/16/2021 15:21,,,,,,18000
8/16/2021 15:24,,,,,,18000
8/16/2021 15:48,,,,,,17800
8/16/2021 16:06,,,,,,17700
8/16/2021 17:15,,,,,,19100
8/16/2021 18:44,,,,,,19200
8/16/2021 19:32,,,,,,18850
8/17/2021 9:29,,,,,,19000
8/17/2021 11:25,,,,,,18850
8/17/2021 14:25,,,,,,18800
8/17/2021 15:30,,,,,,18600
8/17/2021 17:39,,,,,,18700
8/17/2021 19:00,,,,,,18700
8/18/2021 11:19,,,,,,18200
8/18/2021 12:04,,,,,,18175
8/18/2021 12:45,,,,,,18100
8/18/2021 13:31,,,,,,18150
8/18/2021 16:50,,,,,,18150
8/18/2021 17:30,,,,,,18200
8/18/2021 19:45,,,,,,18300
8/19/2021 9:34,,,,,,18550
8/19/2021 11:01,,,,,,19300
8/19/2021 12:25,,,,,,19900
8/19/2021 13:32,,,,,,19800
8/19/2021 15:40,,,,,,20100
8/19/2021 16:11,,,,,,20150
8/19/2021 18:54,,,,,,19100
8/19/2021 19:42,,,,,,19400
8/19/2021 21:35,,,,,,19100
8/20/2021 9:30,,,,,,19100
8/20/2021 13:10,,,,,,19050
8/20/2021 15:30,,,,,,19000
8/20/2021 19:34,,,,,,19200
8/21/2021 9:30,,,,,,19175
8/21/2021 11:30,,,,,,19100
8/21/2021 13:30,,,,,,19250
8/21/2021 15:31,,,,,,19200
8/21/2021 17:57,,,,,,19125
8/21/2021 19:39,,,,,,19150
8/21/2021 21:08,,,,,,18900
8/22/2021 9:04,,,,,,18800
8/22/2021 9:33,,,,,,18800
8/22/2021 10:48,,,,,,18800
8/22/2021 11:30,,,,,,18800
8/22/2021 13:30,,,,,,19000
8/22/2021 15:50,,,,,,18950
8/22/2021 17:32,,,,,,18950
8/22/2021 18:00,129000,133200,101500,90400,68.75,
8/22/2021 21:46,,,,,,18900
8/23/2021 9:30,,,,,,19050
8/23/2021 11:12,,,,,,19300
8/23/2021 11:30,,,,,,19250
8/23/2021 13:50,,,,,,19250
8/23/2021 15:49,,,,,,19175
8/23/2021 17:30,,,,,,19150
8/23/2021 19:27,,,,,,19150
8/24/2021 9:32,,,,,,19200
8/24/2021 11:38,,,,,,19150
8/24/2021 13:46,,,,,,19200
8/24/2021 16:24,,,,,,19200
8/24/2021 17:50,,,,,,19200
8/24/2021 18:00,128200,132400,98800,90600,71.05,
8/24/2021 19:39,,,,,,19150
8/25/2021 9:35,,,,,,19200
8/25/2021 11:31,,,,,,19200
8/25/2021 12:05,,,,,,19150
8/25/2021 13:39,,,,,,19100
8/25/2021 15:32,,,,,,19125
8/25/2021 17:30,,,,,,19100
8/25/2021 19:33,,,,,,19150
8/26/2021 9:27,,,,,,19100
8/26/2021 10:05,,,,,,19000
8/26/2021 11:04,,,,,,18900
8/26/2021 11:30,,,,,,18800
8/26/2021 13:30,,,,,,18900
8/26/2021 15:30,,,,,,18950
8/26/2021 17:39,,,,,,19000
8/26/2021 19:30,,,,,,19100
8/27/2021 8:32,,,,,,19150
8/27/2021 9:30,,,,,,19100
8/27/2021 10:24,,,,,,19050
8/27/2021 11:32,,,,,,19050
8/27/2021 13:41,,,,,,19050
8/27/2021 15:31,,,,,,19000
8/27/2021 17:30,,,,,,18950
8/27/2021 19:39,,,,,,18950
8/28/2021 9:30,,,,,,19050
8/28/2021 11:40,,,,,,19050
8/28/2021 13:25,,,,,,19050
8/28/2021 16:05,,,,,,19050
8/28/2021 17:36,,,,,,19050
8/29/2021 9:32,,,,,,19050
8/29/2021 11:39,,,,,,19050
8/29/2021 13:30,,,,,,19125
8/29/2021 15:30,,,,,,19150
8/29/2021 17:30,,,,,,19100
8/30/2021 9:38,,,,,,19250
8/30/2021 11:48,,,,,,19200
8/30/2021 13:33,,,,,,19175
8/30/2021 15:50,,,,,,19200
8/30/2021 17:29,,,,,,19175
8/30/2021 19:20,,,,,,19150
8/31/2021 9:49,,,,,,19000
8/31/2021 11:31,,,,,,18975
8/31/2021 13:30,,,,,,19025
8/31/2021 15:27,,,,,,19000
8/31/2021 17:36,,,,,,19050
8/31/2021 18:00,126600,130800,98100,91400,73.99,
8/31/2021 19:49,,,,,,19000
9/1/2021 9:13,,,,,,19100
9/1/2021 12:48,,,,,,18800
9/1/2021 13:59,,,,,,18650
9/1/2021 14:31,,,,,,18600
9/1/2021 15:10,,,,,,18650
9/1/2021 15:55,,,,,,18650
9/1/2021 19:22,,,,,,18300
9/2/2021 9:23,,,,,,18100
9/2/2021 10:23,,,,,,18000
9/2/2021 11:28,,,,,,17900
9/2/2021 13:42,,,,,,18050
9/2/2021 14:14,,,,,,18200
9/2/2021 15:30,,,,,,18400
9/2/2021 17:44,,,,,,18500
9/2/2021 18:17,,,,,,19100
9/2/2021 19:16,,,,,,19000
9/2/2021 19:28,,,,,,18800
9/3/2021 9:24,,,,,,18700
9/3/2021 11:32,,,,,,18550
9/3/2021 11:33,,,,,,18550
9/3/2021 13:11,,,,,,18700
9/3/2021 14:22,,,,,,18650
9/3/2021 14:27,,,,,,18600
9/3/2021 15:32,,,,,,18650
9/3/2021 17:01,,,,,,18500
9/3/2021 19:08,,,,,,18550
9/4/2021 9:29,,,,,,18600
9/4/2021 13:39,,,,,,18575
9/4/2021 15:26,,,,,,18500
9/4/2021 17:31,,,,,,18500
9/4/2021 20:37,,,,,,18500
9/5/2021 9:31,,,,,,18575
9/5/2021 10:10,,,,,,18500
9/5/2021 11:39,,,,,,18500
9/5/2021 13:39,,,,,,18500
9/5/2021 15:39,,,,,,18600
9/5/2021 17:30,,,,,,18550
9/5/2021 19:38,,,,,,18500
9/6/2021 9:25,,,,,,18200
9/6/2021 11:30,,,,,,18050
9/6/2021 13:31,,,,,,18100
9/6/2021 14:52,,,,,,17800
9/6/2021 16:44,,,,,,17900
9/6/2021 17:46,,,,,,18000
9/6/2021 19:32,,,,,,18000
9/7/2021 9:31,,,,,,17975
9/7/2021 11:30,,,,,,17950
9/7/2021 13:27,,,,,,18000
9/7/2021 15:37,,,,,,18000
9/7/2021 16:58,,,,,,18025
9/7/2021 19:05,,,,,,18100
9/7/2021 19:39,,,,,,18250
9/8/2021 9:27,,,,,,18250
9/8/2021 11:21,,,,,,18375
9/8/2021 11:30,,,,,,18400
9/8/2021 13:28,,,,,,18600
9/8/2021 15:42,,,,,,18800
9/8/2021 16:55,,,,,,18900
9/8/2021 18:00,126400,130500,98600,92000,72.6,
9/8/2021 18:01,,,,,,19000
9/8/2021 19:32,,,,,,19000
9/9/2021 10:08,,,,,,19350
9/9/2021 11:44,,,,,,19350
9/9/2021 12:26,,,,,,19550
9/9/2021 12:29,,,,,,19600
9/9/2021 13:31,,,,,,19550
9/9/2021 14:01,,,,,,19450
9/9/2021 14:22,,,,,,19300
9/9/2021 14:49,,,,,,19050
9/9/2021 15:19,,,,,,19000
9/9/2021 15:30,,,,,,19050
9/9/2021 16:08,,,,,,19200
9/9/2021 17:26,,,,,,18900
9/9/2021 17:59,,,,,,18750
9/9/2021 18:28,,,,,,18650
9/9/2021 19:17,,,,,,18900
9/9/2021 19:30,,,,,,18800
9/10/2021 9:28,,,,,,18100
9/10/2021 11:11,,,,,,18000
9/10/2021 12:43,,,,,,17200
9/10/2021 13:30,,,,,,17100
9/10/2021 14:00,,,,,,17000
9/10/2021 14:22,,,,,,16500
9/10/2021 14:23,,,,,,16100
9/10/2021 14:25,,,,,,16000
9/10/2021 14:29,,,,,,15800
9/10/2021 14:56,,,,,,15600
9/10/2021 15:39,,,,,,16600
9/10/2021 16:13,,,,,,16950
9/10/2021 16:55,,,,,,16600
9/10/2021 17:09,,,,,,16800
9/10/2021 18:02,,,,,,16500
9/10/2021 18:16,,,,,,16300
9/10/2021 19:35,,,,,,16200
9/11/2021 9:42,,,,,,16100
9/11/2021 11:24,,,,,,16000
9/11/2021 12:33,,,,,,16050
9/11/2021 13:30,,,,,,16050
9/11/2021 13:49,,,,,,16250
9/11/2021 15:31,,,,,,16200
9/11/2021 17:32,,,,,,16200
9/11/2021 19:30,,,,,,16200
9/12/2021 9:31,,,,,,16200
9/12/2021 9:36,,,,,,16350
9/12/2021 10:22,,,,,,16400
9/12/2021 12:02,,,,,,16600
9/12/2021 13:24,,,,,,16600
9/12/2021 14:27,,,,,,16500
9/12/2021 15:41,,,,,,16400
9/12/2021 16:40,,,,,,16250
9/12/2021 18:51,,,,,,16300
9/12/2021 19:42,,,,,,16350
9/13/2021 9:30,,,,,,16375
9/13/2021 11:30,,,,,,16200
9/13/2021 13:30,,,,,,16300
9/13/2021 14:18,,,,,,16350
9/13/2021 15:30,,,,,,16350
9/13/2021 17:57,,,,,,16300
9/13/2021 19:52,,,,,,16300
9/14/2021 9:27,,,,,,16275
9/14/2021 11:34,,,,,,16250
9/14/2021 13:30,,,,,,16250
9/14/2021 15:43,,,,,,16250
9/14/2021 17:30,,,,,,16150
9/14/2021 19:39,,,,,,16200
9/15/2021 9:27,,,,,,16100
9/15/2021 10:50,,,,,,16000
9/15/2021 11:40,,,,,,15950
9/15/2021 12:16,,,,,,15850
9/15/2021 12:55,,,,,,15500
9/15/2021 13:31,,,,,,15700
9/15/2021 13:47,,,,,,15800
9/15/2021 15:39,,,,,,15450
9/15/2021 17:28,,,,,,15400
9/15/2021 17:59,,,,,,15000
9/15/2021 19:24,,,,,,14500
9/15/2021 19:53,,,,,,14400
9/15/2021 20:03,,,,,,14200
9/16/2021 9:00,,,,,,14400
9/16/2021 9:14,,,,,,14250
9/16/2021 10:00,,,,,,14300
9/16/2021 10:42,,,,,,14225
9/16/2021 10:56,,,,,,14150
9/16/2021 11:26,,,,,,14000
9/16/2021 11:27,,,,,,13900
9/16/2021 12:09,,,,,,13700
9/16/2021 13:08,,,,,,13650
9/16/2021 13:25,,,,,,13750
9/16/2021 14:03,,,,,,13650
9/16/2021 15:22,,,,,,13700
9/16/2021 16:00,,,,,,13950
9/16/2021 16:39,,,,,,13850
9/16/2021 17:31,,,,,,13850
9/16/2021 17:59,,,,,,13950
9/16/2021 18:18,,,,,,14100
9/16/2021 18:25,,,,,,14300
9/16/2021 18:40,,,,,,14100
9/16/2021 19:45,,,,,,14050
9/17/2021 9:30,,,,,,14000
9/17/2021 10:29,,,,,,14300
9/17/2021 11:33,,,,,,14650
9/17/2021 13:32,,,,,,15300
9/17/2021 13:46,,,,,,15500
9/17/2021 14:52,,,,,,15200
9/17/2021 15:36,,,,,,14700
9/17/2021 16:47,,,,,,15000
9/17/2021 16:47,,,,,,14950
9/17/2021 17:49,,,,,,15000
9/17/2021 18:00,174300,180000,98600,92000,75.34,
9/17/2021 19:36,,,,,,15600
9/18/2021 8:44,,,,,,15000
9/18/2021 9:30,,,,,,15000
9/18/2021 10:33,,,,,,15150
9/18/2021 11:12,,,,,,15300
9/18/2021 11:20,,,,,,15200
9/18/2021 12:05,,,,,,15150
9/18/2021 12:10,,,,,,15100
9/18/2021 12:11,,,,,,15050
9/18/2021 13:31,,,,,,15050
9/18/2021 13:50,,,,,,15200
9/18/2021 14:37,,,,,,15050
9/18/2021 15:30,,,,,,15050
9/18/2021 17:42,,,,,,15050
9/18/2021 19:29,,,,,,15050
9/19/2021 9:05,,,,,,15000
9/19/2021 9:39,,,,,,15000
9/19/2021 11:20,,,,,,14700
9/19/2021 11:29,,,,,,14650
9/19/2021 13:30,,,,,,14750
9/19/2021 15:32,,,,,,14700
9/19/2021 16:04,,,,,,14750
9/19/2021 16:34,,,,,,14650
9/19/2021 17:40,,,,,,14500
9/19/2021 18:03,,,,,,14400
9/19/2021 19:41,,,,,,14400
9/20/2021 9:30,,,,,,14300
9/20/2021 9:54,,,,,,14275
9/20/2021 10:44,,,,,,14300
9/20/2021 13:50,,,,,,14500
9/20/2021 14:52,,,,,,14550
9/20/2021 15:31,,,,,,14550
9/20/2021 17:37,,,,,,14550
9/20/2021 19:40,,,,,,14550
9/21/2021 9:01,,,,,,14800
9/21/2021 10:03,,,,,,14800
9/21/2021 11:18,,,,,,15100
9/21/2021 12:16,,,,,,15250
9/21/2021 13:05,,,,,,15200
9/21/2021 14:31,,,,,,15400
9/21/2021 14:51,,,,,,15500
9/21/2021 15:34,,,,,,15350
9/21/2021 17:39,,,,,,15200
9/21/2021 18:35,,,,,,15150
9/21/2021 19:35,,,,,,15150
9/22/2021 9:07,,,,,,15100
9/22/2021 9:25,,,,,,15200
9/22/2021 10:25,,,,,,15700
9/22/2021 11:22,,,,,,15800
9/22/2021 12:46,,,,,,15750
9/22/2021 12:46,,,,,,15750
9/22/2021 14:20,,,,,,15850
9/22/2021 14:35,,,,,,15900
9/22/2021 14:59,,,,,,16300
9/22/2021 15:30,,,,,,16200
9/22/2021 16:15,,,,,,15850
9/22/2021 17:34,,,,,,15900
9/22/2021 18:00,202400,209300,162700,139700,76.19,
9/22/2021 18:18,,,,,,16000
9/22/2021 19:46,,,,,,15950
9/23/2021 8:47,,,,,,16300
9/23/2021 9:33,,,,,,16450
9/23/2021 10:57,,,,,,16300
9/23/2021 11:39,,,,,,16300
9/23/2021 12:30,,,,,,16200
9/23/2021 13:25,,,,,,16150
9/23/2021 13:30,,,,,,16100
9/23/2021 13:57,,,,,,16050
9/23/2021 15:31,,,,,,16000
9/23/2021 17:30,,,,,,16000
9/23/2021 18:26,,,,,,16175
9/23/2021 19:21,,,,,,16100
9/24/2021 9:32,,,,,,15800
9/24/2021 10:16,,,,,,15750
9/24/2021 10:53,,,,,,15800
9/24/2021 11:39,,,,,,15800
9/24/2021 12:59,,,,,,15750
9/24/2021 15:10,,,,,,15700
9/24/2021 16:43,,,,,,15900
9/24/2021 17:23,,,,,,16050
9/24/2021 19:12,,,,,,16150
9/25/2021 9:57,,,,,,16200
9/25/2021 11:16,,,,,,16300
9/25/2021 13:30,,,,,,16300
9/25/2021 13:48,,,,,,16250
9/25/2021 13:54,,,,,,16200
9/25/2021 15:45,,,,,,16150
9/25/2021 17:40,,,,,,16200
9/25/2021 18:51,,,,,,16250
9/25/2021 19:15,,,,,,16400
9/26/2021 9:27,,,,,,16350
9/26/2021 11:32,,,,,,16300
9/26/2021 13:38,,,,,,16300
9/26/2021 15:49,,,,,,16400
9/26/2021 17:31,,,,,,16400
9/26/2021 19:35,,,,,,16350
9/27/2021 9:41,,,,,,16300
9/27/2021 11:06,,,,,,16250
9/27/2021 12:26,,,,,,16300
9/27/2021 15:22,,,,,,16300
9/27/2021 17:22,,,,,,16350
9/27/2021 19:38,,,,,,16350
9/28/2021 9:31,,,,,,16425
9/28/2021 10:23,,,,,,16550
9/28/2021 12:18,,,,,,16950
9/28/2021 12:37,,,,,,16850
9/28/2021 14:13,,,,,,16800
9/28/2021 15:40,,,,,,17000
9/28/2021 17:43,,,,,,17000
9/28/2021 18:37,,,,,,17100
9/28/2021 19:35,,,,,,17050
9/29/2021 9:31,,,,,,16800
9/29/2021 10:21,,,,,,16900
9/29/2021 12:47,,,,,,16850
9/29/2021 12:56,,,,,,17000
9/29/2021 14:21,,,,,,17100
9/29/2021 14:37,,,,,,17050
9/29/2021 15:39,,,,,,17000
9/29/2021 17:32,,,,,,17000
9/29/2021 18:00,206400,213500,183600,143400,78.64,
9/29/2021 19:40,,,,,,17150
9/30/2021 9:30,,,,,,17500
9/30/2021 11:30,,,,,,17750
9/30/2021 13:08,,,,,,17700
9/30/2021 13:51,,,,,,17500
9/30/2021 15:41,,,,,,17300
9/30/2021 16:33,,,,,,17500
9/30/2021 18:17,,,,,,17400
9/30/2021 19:32,,,,,,17350
10/1/2021 9:29,,,,,,17500
10/1/2021 11:48,,,,,,17400
10/1/2021 14:48,,,,,,17400
10/1/2021 15:31,,,,,,17400
10/1/2021 17:30,,,,,,17400
10/1/2021 19:31,,,,,,17650
10/2/2021 9:33,,,,,,17500
10/2/2021 11:59,,,,,,17500
10/2/2021 13:30,,,,,,17500
10/2/2021 15:21,,,,,,17550
10/2/2021 15:39,,,,,,17500
10/2/2021 16:19,,,,,,17600
10/2/2021 18:19,,,,,,17500
10/2/2021 19:32,,,,,,17500
10/3/2021 9:29,,,,,,17500
10/3/2021 11:31,,,,,,17550
10/3/2021 13:31,,,,,,17550
10/3/2021 15:37,,,,,,17500
10/3/2021 17:30,,,,,,17550
10/3/2021 19:38,,,,,,17550
10/4/2021 9:33,,,,,,17600
10/4/2021 11:38,,,,,,17550
10/4/2021 13:30,,,,,,17500
10/4/2021 15:46,,,,,,17550
10/4/2021 17:43,,,,,,17500
10/4/2021 21:18,,,,,,17550
10/5/2021 9:40,,,,,,17550
10/5/2021 11:31,,,,,,17550
10/5/2021 13:30,,,,,,17600
10/5/2021 15:36,,,,,,17550
10/5/2021 17:36,,,,,,17650
10/5/2021 19:12,,,,,,17700
10/5/2021 19:51,,,,,,17600
10/6/2021 9:13,,,,,,17600
10/6/2021 10:00,,,,,,17900
10/6/2021 10:02,,,,,,18000
10/6/2021 11:09,,,,,,18050
10/6/2021 12:08,,,,,,18100
10/6/2021 13:30,,,,,,18100
10/6/2021 15:39,,,,,,18050
10/6/2021 17:25,,,,,,18050
10/6/2021 19:39,,,,,,18050
10/7/2021 9:21,,,,,,18450
10/7/2021 11:30,,,,,,18700
10/7/2021 13:02,,,,,,18650
10/7/2021 15:30,,,,,,18650
10/7/2021 17:31,,,,,,18650
10/7/2021 19:29,,,,,,19000
10/7/2021 20:06,,,,,,18950
10/8/2021 10:12,,,,,,19000
10/8/2021 11:49,,,,,,19100
10/8/2021 11:49,,,,,,19200
10/8/2021 13:30,,,,,,19100
10/8/2021 14:26,,,,,,19050
10/8/2021 15:48,,,,,,19100
10/8/2021 17:26,,,,,,19300
10/8/2021 19:34,,,,,,19500
10/9/2021 9:38,,,,,,19450
10/9/2021 10:17,,,,,,19400
10/9/2021 11:04,,,,,,19300
10/9/2021 11:30,,,,,,19300
10/9/2021 11:31,,,,,,19250
10/9/2021 12:03,,,,,,19150
10/9/2021 14:24,,,,,,19275
10/9/2021 15:31,,,,,,19300
10/9/2021 17:30,,,,,,19300
10/9/2021 19:30,,,,,,19250
10/10/2021 9:34,,,,,,19300
10/10/2021 12:23,,,,,,19300
10/10/2021 13:39,,,,,,19350
10/10/2021 15:28,,,,,,19300
10/10/2021 17:29,,,,,,19300
10/10/2021 19:30,,,,,,19250
10/11/2021 9:30,,,,,,19250
10/11/2021 12:58,,,,,,19350
10/11/2021 16:19,,,,,,19300
10/11/2021 17:27,,,,,,19300
10/12/2021 9:32,,,,,,19450
10/12/2021 10:12,,,,,,19500
10/12/2021 12:00,,,,,,19650
10/12/2021 13:50,,,,,,19750
10/12/2021 15:36,,,,,,19800
10/12/2021 17:24,,,,,,19800
10/12/2021 19:30,,,,,,19850
10/13/2021 9:40,,,,,,20750
10/13/2021 11:26,,,,,,20900
10/13/2021 11:44,,,,,,21000
10/13/2021 13:30,,,,,,20850
10/13/2021 15:51,,,,,,21100
10/13/2021 16:37,,,,,,20850
10/13/2021 17:24,,,,,,20800
10/13/2021 18:00,242800,250700,235200,187600,83.18,
10/13/2021 18:45,,,,,,20500
10/13/2021 19:31,,,,,,20550
10/14/2021 9:27,,,,,,21050
10/14/2021 11:30,,,,,,20900
10/14/2021 13:08,,,,,,21150
10/14/2021 15:30,,,,,,20850
10/14/2021 17:33,,,,,,20950
10/14/2021 19:39,,,,,,20900
10/14/2021 19:54,,,,,,20800
10/15/2021 9:35,,,,,,20400
10/15/2021 11:39,,,,,,20400
10/15/2021 14:43,,,,,,20450
10/15/2021 15:44,,,,,,20400
10/15/2021 17:32,,,,,,20450
10/15/2021 19:44,,,,,,20350
10/16/2021 9:24,,,,,,20250
10/16/2021 13:31,,,,,,20250
10/16/2021 15:00,,,,,,20250
10/16/2021 17:06,,,,,,20450
10/16/2021 17:32,,,,,,20400
10/16/2021 19:50,,,,,,20550
10/17/2021 9:30,,,,,,20550
10/17/2021 11:40,,,,,,20550
10/17/2021 13:31,,,,,,20550
10/17/2021 15:37,,,,,,20650
10/17/2021 18:18,,,,,,20600
10/17/2021 19:30,,,,,,20550
10/18/2021 9:30,,,,,,20600
10/18/2021 10:56,,,,,,20650
10/18/2021 11:19,,,,,,20700
10/18/2021 13:38,,,,,,20650
10/18/2021 15:22,,,,,,20700
10/18/2021 17:28,,,,,,20750
10/19/2021 9:22,,,,,,20800
10/19/2021 11:31,,,,,,20850
10/19/2021 13:05,,,,,,20750
10/19/2021 15:17,,,,,,20600
10/19/2021 17:24,,,,,,20700
10/19/2021 19:52,,,,,,20600
10/20/2021 9:31,,,,,,20700
10/20/2021 11:31,,,,,,20650
10/20/2021 13:49,,,,,,20650
10/20/2021 15:19,,,,,,20450
10/20/2021 17:31,,,,,,20450
10/20/2021 18:00,302700,312700,270700,230000,85.82,
10/20/2021 19:31,,,,,,20400
10/21/2021 9:17,,,,,,20200
10/21/2021 10:12,,,,,,19900
10/21/2021 10:38,,,,,,20000
10/21/2021 11:30,,,,,,19900
10/21/2021 12:18,,,,,,19650
10/21/2021 12:33,,,,,,19500
10/21/2021 13:30,,,,,,19500
10/21/2021 13:45,,,,,,19700
10/21/2021 14:02,,,,,,20000
10/21/2021 15:23,,,,,,20200
10/21/2021 17:48,,,,,,20200
10/21/2021 18:25,,,,,,20150
10/21/2021 19:35,,,,,,20150
10/22/2021 9:30,,,,,,20250
10/22/2021 11:25,,,,,,20350
10/22/2021 13:30,,,,,,20400
10/22/2021 15:30,,,,,,20500
10/22/2021 18:04,,,,,,20550
10/22/2021 19:39,,,,,,20450
10/23/2021 9:29,,,,,,20425
10/23/2021 10:59,,,,,,20450
10/23/2021 12:35,,,,,,20400
10/23/2021 14:58,,,,,,20400
10/23/2021 15:33,,,,,,20400
10/23/2021 18:34,,,,,,20450
10/23/2021 19:32,,,,,,20450
10/24/2021 9:38,,,,,,20500
10/24/2021 12:06,,,,,,20500
10/24/2021 13:39,,,,,,20450
10/24/2021 15:30,,,,,,20450
10/24/2021 17:31,,,,,,20450
10/25/2021 9:40,,,,,,20350
10/25/2021 12:28,,,,,,20375
10/25/2021 13:30,,,,,,20400
10/25/2021 15:39,,,,,,20400
10/25/2021 17:31,,,,,,20400
10/25/2021 19:42,,,,,,20450
10/26/2021 9:30,,,,,,20550
10/26/2021 11:28,,,,,,20600
10/26/2021 13:48,,,,,,20600
10/26/2021 15:30,,,,,,20550
10/26/2021 18:12,,,,,,20450
10/26/2021 19:30,,,,,,20450
10/27/2021 9:30,,,,,,20450
10/27/2021 11:30,,,,,,20400
10/27/2021 13:35,,,,,,20475
10/27/2021 15:30,,,,,,20450
10/27/2021 17:30,,,,,,20450
10/27/2021 18:00,296200,305600,274800,225300,84.58,
10/27/2021 19:30,,,,,,20500
10/28/2021 9:27,,,,,,20500
10/28/2021 11:43,,,,,,20500
10/28/2021 13:33,,,,,,20450
10/28/2021 15:30,,,,,,20450
10/28/2021 17:48,,,,,,20400
10/28/2021 19:20,,,,,,20350
10/29/2021 9:30,,,,,,20350
10/29/2021 11:30,,,,,,20300
10/29/2021 13:33,,,,,,20300
10/29/2021 15:30,,,,,,20350
10/29/2021 17:30,,,,,,20200
10/29/2021 19:50,,,,,,20200
10/30/2021 9:31,,,,,,21300
10/30/2021 10:34,,,,,,21200
10/30/2021 11:33,,,,,,21250
10/30/2021 12:10,,,,,,21000
10/30/2021 13:48,,,,,,20950
10/30/2021 15:32,,,,,,21000
10/30/2021 18:22,,,,,,21000
10/31/2021 9:03,,,,,,20800
10/31/2021 10:57,,,,,,20900
10/31/2021 13:57,,,,,,20950
10/31/2021 15:36,,,,,,20975
10/31/2021 18:24,,,,,,21000
10/31/2021 19:33,,,,,,21000
11/1/2021 9:35,,,,,,21100
11/1/2021 10:44,,,,,,20800
11/1/2021 11:30,,,,,,20850
11/1/2021 12:17,,,,,,20900
11/1/2021 12:35,,,,,,20900
11/1/2021 13:39,,,,,,20900
11/1/2021 15:31,,,,,,20900
11/1/2021 18:36,,,,,,20900
11/1/2021 19:40,,,,,,20950
11/2/2021 10:16,,,,,,20900
11/2/2021 12:53,,,,,,20900
11/2/2021 14:15,,,,,,20825
11/2/2021 15:34,,,,,,20850
11/2/2021 17:38,,,,,,20875
11/2/2021 19:30,,,,,,20850
11/3/2021 9:30,,,,,,20850
11/3/2021 10:50,,,,,,20750
11/3/2021 13:48,,,,,,20700
11/3/2021 17:00,304000,313400,282500,244500,81.99,
11/3/2021 17:30,,,,,,20650
11/3/2021 19:30,,,,,,20700
11/4/2021 9:45,,,,,,20600
11/4/2021 11:31,,,,,,20650
11/4/2021 13:44,,,,,,20700
11/4/2021 15:46,,,,,,20700
11/4/2021 17:30,,,,,,20700
11/4/2021 19:36,,,,,,20725
11/5/2021 9:31,,,,,,20750
11/5/2021 12:08,,,,,,20800
11/5/2021 13:26,,,,,,20750
11/5/2021 15:37,,,,,,20750
11/5/2021 15:45,,,,,,20800
11/5/2021 18:19,,,,,,20800
11/5/2021 19:30,,,,,,20800
11/6/2021 9:32,,,,,,20800
11/6/2021 11:30,,,,,,20800
11/6/2021 13:30,,,,,,20800
11/6/2021 15:32,,,,,,20850
11/6/2021 17:31,,,,,,20850
11/6/2021 19:35,,,,,,20850
11/7/2021 9:47,,,,,,20850
11/7/2021 11:48,,,,,,20875
11/7/2021 13:30,,,,,,20900
11/7/2021 15:40,,,,,,20900
11/7/2021 18:00,,,,,,20900
11/7/2021 19:58,,,,,,20850
11/8/2021 9:53,,,,,,20850
11/8/2021 12:39,,,,,,20850
11/8/2021 13:40,,,,,,20850
11/8/2021 15:30,,,,,,20850
11/8/2021 19:30,,,,,,21000
11/9/2021 9:30,,,,,,21200
11/9/2021 11:06,,,,,,21250
11/9/2021 11:32,,,,,,21225
11/9/2021 12:51,,,,,,21300
11/9/2021 13:32,,,,,,21375
11/9/2021 14:45,,,,,,21400
11/9/2021 17:47,,,,,,21400
11/9/2021 19:33,,,,,,21350
11/10/2021 9:32,,,,,,21300
11/10/2021 11:30,,,,,,21400
11/10/2021 13:31,,,,,,21475
11/10/2021 15:25,,,,,,21550
11/10/2021 17:00,308500,317600,292600,251100,82.64,
11/10/2021 17:50,,,,,,21550
11/10/2021 19:48,,,,,,21700
11/11/2021 9:49,,,,,,21900
11/11/2021 11:40,,,,,,22200
11/11/2021 12:05,,,,,,22350
